id,totalcost,airport,totalduration,flightid,flightcost,drivingcost,parkingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration
1127,283,DCA,705,RSETozIzLjLQdvO1tO9iRU01s,214.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,780,120,21
1128,283,DCA,648,RSETozIzLjLQdvO1tO9iRU01U,214.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,723,120,21
1129,283,DCA,686,RSETozIzLjLQdvO1tO9iRU01j,214.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,761,120,21
1130,283,DCA,655,RSETozIzLjLQdvO1tO9iRU01a,214.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,730,120,21
1131,283,DCA,768,RSETozIzLjLQdvO1tO9iRU029,214.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,843,120,21
1132,283,DCA,521,RSETozIzLjLQdvO1tO9iRU013,214.60,1,68,2016-01-25T07:00,2016-01-25T08:39-05:00,602,120,21
1133,283,DCA,648,RSETozIzLjLQdvO1tO9iRU01Z,214.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,729,120,21
1134,283,DCA,490,RSETozIzLjLQdvO1tO9iRU00m,214.60,1,68,2016-01-25T12:45,2016-01-25T14:30-05:00,565,120,22
1135,283,DCA,705,RSETozIzLjLQdvO1tO9iRU01D,214.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,780,120,21
1136,283,DCA,660,RSETozIzLjLQdvO1tO9iRU01c,214.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,735,120,21
1137,283,DCA,648,RSETozIzLjLQdvO1tO9iRU01Y,214.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,729,120,21
1138,255,IAD,761,0FYkDuZ1Gh6TlvJMkNtn1901V,214.60,1,40,2016-01-25T03:00,2016-01-25T06:05-05:00,756,120,54
1139,255,IAD,670,0FYkDuZ1Gh6TlvJMkNtn19015,214.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,670,120,57
1140,255,IAD,835,0FYkDuZ1Gh6TlvJMkNtn1902D,214.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,837,120,52
1141,255,IAD,611,0FYkDuZ1Gh6TlvJMkNtn1900o,214.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,616,120,52
1142,255,IAD,835,0FYkDuZ1Gh6TlvJMkNtn1902E,214.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,837,120,52
1143,255,IAD,820,0FYkDuZ1Gh6TlvJMkNtn1901w,214.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,820,120,52
1144,255,IAD,840,0FYkDuZ1Gh6TlvJMkNtn1902B,214.60,1,40,2016-01-25T03:00,2016-01-25T06:05-05:00,835,120,54
1145,255,IAD,840,0FYkDuZ1Gh6TlvJMkNtn1902A,214.60,1,40,2016-01-25T03:00,2016-01-25T06:05-05:00,835,120,54
1146,255,IAD,690,0FYkDuZ1Gh6TlvJMkNtn1901B,214.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,695,120,52
1147,255,IAD,626,0FYkDuZ1Gh6TlvJMkNtn1900q,214.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,628,120,52
1148,255,IAD,705,0FYkDuZ1Gh6TlvJMkNtn1901G,214.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,707,120,52
1149,255,IAD,715,0FYkDuZ1Gh6TlvJMkNtn1901I,214.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,715,120,52
1150,323,DCA,723,RSETozIzLjLQdvO1tO9iRU02Z,254.61,1,68,2016-01-25T13:45,2016-01-25T15:29-05:00,799,120,21
1151,346,DCA,539,RSETozIzLjLQdvO1tO9iRU00g,277.60,1,68,2016-01-25T15:00,2016-01-25T16:43-05:00,616,120,22
1152,346,DCA,726,RSETozIzLjLQdvO1tO9iRU034,277.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,801,120,21
1153,347,DCA,725,RSETozIzLjLQdvO1tO9iRU036,278.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,800,120,21
1154,347,DCA,710,RSETozIzLjLQdvO1tO9iRU02v,278.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,785,120,21
1155,353,DCA,747,RSETozIzLjLQdvO1tO9iRU03Z,284.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,822,120,21
1156,353,DCA,753,RSETozIzLjLQdvO1tO9iRU03s,284.60,1,68,2016-01-25T07:00,2016-01-25T08:39-05:00,834,120,21
1157,353,DCA,582,RSETozIzLjLQdvO1tO9iRU022,284.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,657,120,21
1158,353,DCA,651,RSETozIzLjLQdvO1tO9iRU02Y,284.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,726,120,21
1159,353,DCA,813,RSETozIzLjLQdvO1tO9iRU04O,284.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,888,120,21
1160,353,DCA,743,RSETozIzLjLQdvO1tO9iRU03W,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,818,120,21
1161,353,DCA,693,RSETozIzLjLQdvO1tO9iRU02s,284.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,768,120,22
1162,353,DCA,633,RSETozIzLjLQdvO1tO9iRU02N,284.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,714,120,21
1163,353,DCA,693,RSETozIzLjLQdvO1tO9iRU02u,284.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,768,120,22
1164,353,DCA,711,RSETozIzLjLQdvO1tO9iRU03A,284.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,786,120,21
1165,353,DCA,698,RSETozIzLjLQdvO1tO9iRU02z,284.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,773,120,21
1166,353,DCA,615,RSETozIzLjLQdvO1tO9iRU02C,284.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,690,120,21
1167,353,DCA,720,RSETozIzLjLQdvO1tO9iRU03G,284.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,795,120,26
1168,353,DCA,743,RSETozIzLjLQdvO1tO9iRU03V,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,818,120,21
1169,353,DCA,555,RSETozIzLjLQdvO1tO9iRU01u,284.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,630,120,22
1170,353,DCA,648,RSETozIzLjLQdvO1tO9iRU02W,284.60,1,68,2016-01-25T12:45,2016-01-25T14:30-05:00,723,120,22
1171,353,DCA,743,RSETozIzLjLQdvO1tO9iRU03X,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,818,120,21
1172,353,DCA,642,RSETozIzLjLQdvO1tO9iRU02Q,284.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,717,120,21
1173,353,DCA,633,RSETozIzLjLQdvO1tO9iRU02H,284.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,708,120,21
1174,353,DCA,753,RSETozIzLjLQdvO1tO9iRU03g,284.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,828,120,21
1175,353,DCA,813,RSETozIzLjLQdvO1tO9iRU04N,284.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,888,120,21
1176,353,DCA,687,RSETozIzLjLQdvO1tO9iRU02n,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,762,120,21
1177,353,DCA,803,RSETozIzLjLQdvO1tO9iRU04F,284.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,878,120,21
1178,353,DCA,638,RSETozIzLjLQdvO1tO9iRU02L,284.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,713,120,21
1179,353,DCA,675,RSETozIzLjLQdvO1tO9iRU02g,284.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,750,120,21
1180,353,DCA,753,RSETozIzLjLQdvO1tO9iRU03e,284.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,828,120,21
1181,353,DCA,753,RSETozIzLjLQdvO1tO9iRU03f,284.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,828,120,21
1182,353,DCA,687,RSETozIzLjLQdvO1tO9iRU02o,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,762,120,21
1183,353,DCA,720,RSETozIzLjLQdvO1tO9iRU03H,284.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,795,120,26
1184,353,DCA,771,RSETozIzLjLQdvO1tO9iRU041,284.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,846,120,21
1185,353,DCA,816,RSETozIzLjLQdvO1tO9iRU04Z,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,891,120,21
1186,353,DCA,813,RSETozIzLjLQdvO1tO9iRU04P,284.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,888,120,21
1187,353,DCA,743,RSETozIzLjLQdvO1tO9iRU03U,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,818,120,21
1188,353,DCA,687,RSETozIzLjLQdvO1tO9iRU02p,284.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,762,120,21
1189,353,DCA,771,RSETozIzLjLQdvO1tO9iRU042,284.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,846,120,21
1190,353,DCA,753,RSETozIzLjLQdvO1tO9iRU03r,284.60,1,68,2016-01-25T07:00,2016-01-25T08:39-05:00,834,120,21
1191,353,DCA,753,RSETozIzLjLQdvO1tO9iRU03d,284.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,828,120,21
1192,353,DCA,693,RSETozIzLjLQdvO1tO9iRU02t,284.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,768,120,21
1193,342,IAD,705,0FYkDuZ1Gh6TlvJMkNtn1902p,301.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,700,120,52
1194,389,DCA,477,RSETozIzLjLQdvO1tO9iRU01A,320.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,552,120,26
1195,389,DCA,598,RSETozIzLjLQdvO1tO9iRU01l,320.60,1,68,2016-01-25T09:15,2016-01-25T11:00-05:00,673,120,26
1196,389,DCA,592,RSETozIzLjLQdvO1tO9iRU01m,320.60,1,68,2016-01-25T13:00,2016-01-25T14:39-05:00,673,120,21
1197,389,DCA,563,RSETozIzLjLQdvO1tO9iRU01e,320.60,1,68,2016-01-25T07:00,2016-01-25T08:39-05:00,644,120,21
1198,396,DCA,802,RSETozIzLjLQdvO1tO9iRU05T,327.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,877,120,21
1199,396,DCA,712,RSETozIzLjLQdvO1tO9iRU04U,327.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,787,120,21
1200,396,DCA,645,RSETozIzLjLQdvO1tO9iRU03c,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,720,120,21
1201,396,DCA,780,RSETozIzLjLQdvO1tO9iRU05I,327.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,855,120,21
1202,396,DCA,577,RSETozIzLjLQdvO1tO9iRU02k,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,652,120,21
1203,396,DCA,726,RSETozIzLjLQdvO1tO9iRU04l,327.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,801,120,21
1204,396,DCA,653,RSETozIzLjLQdvO1tO9iRU03m,327.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,728,120,22
1205,396,DCA,779,RSETozIzLjLQdvO1tO9iRU05G,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,854,120,21
1206,396,DCA,773,RSETozIzLjLQdvO1tO9iRU05D,327.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,848,120,21
1207,396,DCA,847,RSETozIzLjLQdvO1tO9iRU05q,327.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,922,120,21
1208,396,DCA,593,RSETozIzLjLQdvO1tO9iRU02y,327.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,668,120,21
1209,396,DCA,780,RSETozIzLjLQdvO1tO9iRU05H,327.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,855,120,21
1210,396,DCA,705,RSETozIzLjLQdvO1tO9iRU04K,327.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,780,120,21
1211,396,DCA,585,RSETozIzLjLQdvO1tO9iRU02q,327.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,660,120,22
1212,396,DCA,831,RSETozIzLjLQdvO1tO9iRU05k,327.60,1,68,2016-01-25T04:15,2016-01-25T06:00-05:00,906,120,21
1213,396,DCA,666,RSETozIzLjLQdvO1tO9iRU03x,327.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,741,120,21
1214,396,DCA,713,RSETozIzLjLQdvO1tO9iRU04d,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,788,120,21
1215,396,DCA,659,RSETozIzLjLQdvO1tO9iRU03u,327.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,734,120,21
1216,396,DCA,645,RSETozIzLjLQdvO1tO9iRU03b,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,720,120,21
1217,396,DCA,817,RSETozIzLjLQdvO1tO9iRU05d,327.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,892,120,21
1218,396,DCA,757,RSETozIzLjLQdvO1tO9iRU052,327.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,832,120,21
1219,396,DCA,637,RSETozIzLjLQdvO1tO9iRU03O,327.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,712,120,21
1220,396,DCA,682,RSETozIzLjLQdvO1tO9iRU048,327.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,757,120,21
1221,396,DCA,773,RSETozIzLjLQdvO1tO9iRU05C,327.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,848,120,21
1222,396,DCA,817,RSETozIzLjLQdvO1tO9iRU05c,327.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,892,120,21
1223,396,DCA,562,RSETozIzLjLQdvO1tO9iRU02a,327.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,637,120,21
1224,396,DCA,705,RSETozIzLjLQdvO1tO9iRU04L,327.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,780,120,21
1225,396,DCA,719,RSETozIzLjLQdvO1tO9iRU04h,327.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,794,120,22
1226,396,DCA,606,RSETozIzLjLQdvO1tO9iRU035,327.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,681,120,21
1227,396,DCA,757,RSETozIzLjLQdvO1tO9iRU051,327.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,832,120,21
1228,396,DCA,637,RSETozIzLjLQdvO1tO9iRU03Q,327.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,712,120,21
1229,396,DCA,713,RSETozIzLjLQdvO1tO9iRU04c,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,788,120,21
1230,396,DCA,742,RSETozIzLjLQdvO1tO9iRU04u,327.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,817,120,21
1231,396,DCA,825,RSETozIzLjLQdvO1tO9iRU05j,327.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,900,120,21
1232,396,DCA,712,RSETozIzLjLQdvO1tO9iRU04V,327.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,787,120,21
1233,396,DCA,802,RSETozIzLjLQdvO1tO9iRU05U,327.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,877,120,21
1234,396,DCA,712,RSETozIzLjLQdvO1tO9iRU04W,327.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,787,120,21
1235,396,DCA,726,RSETozIzLjLQdvO1tO9iRU04m,327.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,801,120,21
1236,396,DCA,637,RSETozIzLjLQdvO1tO9iRU03P,327.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,712,120,21
1237,396,DCA,771,RSETozIzLjLQdvO1tO9iRU058,327.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,846,120,21
1238,396,DCA,779,RSETozIzLjLQdvO1tO9iRU05F,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,854,120,21
1239,396,DCA,682,RSETozIzLjLQdvO1tO9iRU047,327.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,757,120,21
1240,396,DCA,742,RSETozIzLjLQdvO1tO9iRU04w,327.60,1,68,2016-01-25T07:00,2016-01-25T08:45-05:00,817,120,21
1241,396,DCA,713,RSETozIzLjLQdvO1tO9iRU04b,327.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,788,120,21
1242,396,DCA,637,RSETozIzLjLQdvO1tO9iRU03R,327.60,1,68,2016-01-25T10:00,2016-01-25T11:45-05:00,712,120,21
1243,386,IAD,668,0FYkDuZ1Gh6TlvJMkNtn1905B,345.60,1,40,2016-01-25T05:15,2016-01-25T08:18-05:00,665,120,52
1244,386,IAD,743,0FYkDuZ1Gh6TlvJMkNtn1904J,345.60,1,40,2016-01-25T05:15,2016-01-25T08:11-05:00,747,120,52
1245,386,IAD,687,0FYkDuZ1Gh6TlvJMkNtn1903s,345.60,1,40,2016-01-25T05:15,2016-01-25T08:11-05:00,691,120,52
1246,386,IAD,830,0FYkDuZ1Gh6TlvJMkNtn1906q,345.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,825,120,52
1247,386,IAD,816,0FYkDuZ1Gh6TlvJMkNtn1904q,345.60,1,40,2016-01-25T05:15,2016-01-25T08:11-05:00,820,120,52
1248,453,DCA,687,RSETozIzLjLQdvO1tO9iRU05i,384.60,1,68,2016-01-25T05:15,2016-01-25T07:00-05:00,762,120,21
1249,453,DCA,750,RSETozIzLjLQdvO1tO9iRU06F,384.60,1,68,2016-01-25T08:45,2016-01-25T10:29-05:00,826,120,21
1250,425,IAD,816,0FYkDuZ1Gh6TlvJMkNtn1905Q,384.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,811,120,52
1251,425,IAD,690,0FYkDuZ1Gh6TlvJMkNtn1904k,384.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,690,120,57
1252,476,DCA,614,RSETozIzLjLQdvO1tO9iRU05X,407.60,1,68,2016-01-25T13:45,2016-01-25T15:30-05:00,689,120,21
1253,476,DCA,787,RSETozIzLjLQdvO1tO9iRU06s,407.60,1,68,2016-01-25T06:15,2016-01-25T07:57-05:00,865,120,21
1254,476,DCA,719,RSETozIzLjLQdvO1tO9iRU06U,407.60,1,68,2016-01-25T12:00,2016-01-25T13:37-05:00,802,120,22
1255,476,DCA,518,RSETozIzLjLQdvO1tO9iRU04Q,407.60,1,68,2016-01-25T14:15,2016-01-25T15:59-05:00,594,120,22
1256,476,DCA,719,RSETozIzLjLQdvO1tO9iRU06T,407.60,1,68,2016-01-25T12:00,2016-01-25T13:37-05:00,802,120,22
1257,448,IAD,803,0FYkDuZ1Gh6TlvJMkNtn1905m,407.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,803,120,57
1258,448,IAD,788,0FYkDuZ1Gh6TlvJMkNtn1905a,407.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,788,120,57
1259,448,IAD,727,0FYkDuZ1Gh6TlvJMkNtn1905G,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,727,120,52
1260,448,IAD,696,0FYkDuZ1Gh6TlvJMkNtn19057,407.60,1,40,2016-01-25T06:30,2016-01-25T09:23-05:00,703,120,52
1261,448,IAD,651,0FYkDuZ1Gh6TlvJMkNtn1904n,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,651,120,52
1262,448,IAD,802,0FYkDuZ1Gh6TlvJMkNtn1905i,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,802,120,52
1263,448,IAD,802,0FYkDuZ1Gh6TlvJMkNtn1905j,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,802,120,52
1264,448,IAD,727,0FYkDuZ1Gh6TlvJMkNtn1905H,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,727,120,52
1265,448,IAD,803,0FYkDuZ1Gh6TlvJMkNtn1905g,407.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,801,120,57
1266,448,IAD,802,0FYkDuZ1Gh6TlvJMkNtn1905h,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,802,120,52
1267,448,IAD,735,0FYkDuZ1Gh6TlvJMkNtn1905M,407.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,735,120,57
1268,448,IAD,803,0FYkDuZ1Gh6TlvJMkNtn1905f,407.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,801,120,57
1269,448,IAD,772,0FYkDuZ1Gh6TlvJMkNtn1905Y,407.60,1,40,2016-01-25T06:30,2016-01-25T09:23-05:00,779,120,52
1270,468,IAD,756,0FYkDuZ1Gh6TlvJMkNtn1905s,427.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,761,120,52
1271,468,IAD,771,0FYkDuZ1Gh6TlvJMkNtn1905y,427.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,773,120,52
1272,468,IAD,786,0FYkDuZ1Gh6TlvJMkNtn19063,427.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52
1273,468,IAD,749,0FYkDuZ1Gh6TlvJMkNtn1905e,427.60,1,40,2016-01-25T11:30,2016-01-25T14:28-05:00,751,120,52
1274,468,IAD,749,0FYkDuZ1Gh6TlvJMkNtn1905d,427.60,1,40,2016-01-25T11:30,2016-01-25T14:28-05:00,751,120,52
1275,468,IAD,832,0FYkDuZ1Gh6TlvJMkNtn1906S,427.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,837,120,52
1276,468,IAD,683,0FYkDuZ1Gh6TlvJMkNtn1905L,427.60,1,40,2016-01-25T11:30,2016-01-25T14:28-05:00,685,120,52
1277,468,IAD,644,0FYkDuZ1Gh6TlvJMkNtn19054,427.60,1,40,2016-01-25T13:15,2016-01-25T16:10-05:00,649,120,53
1278,468,IAD,832,0FYkDuZ1Gh6TlvJMkNtn1906Q,427.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,837,120,52
1279,468,IAD,756,0FYkDuZ1Gh6TlvJMkNtn1905r,427.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,761,120,52
1280,468,IAD,771,0FYkDuZ1Gh6TlvJMkNtn1905x,427.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,773,120,52
1281,468,IAD,771,0FYkDuZ1Gh6TlvJMkNtn1905w,427.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,771,120,52
1282,468,IAD,615,0FYkDuZ1Gh6TlvJMkNtn1904p,427.60,1,40,2016-01-25T11:30,2016-01-25T14:28-05:00,617,120,52
1283,730,DCA,584,RSETozIzLjLQdvO1tO9iRU07y,661.60,1,68,2016-01-25T04:00,2016-01-25T05:45-05:00,659,120,21
1284,730,DCA,555,RSETozIzLjLQdvO1tO9iRU07u,661.60,1,68,2016-01-25T12:00,2016-01-25T13:37-05:00,638,120,22
1285,730,DCA,430,RSETozIzLjLQdvO1tO9iRU00l,661.60,1,68,2016-01-25T04:00,2016-01-25T05:45-05:00,505,120,21
1286,730,DCA,411,RSETozIzLjLQdvO1tO9iRU07H,661.60,1,68,2016-01-25T12:00,2016-01-25T13:37-05:00,494,120,22
1287,730,DCA,468,RSETozIzLjLQdvO1tO9iRU00i,661.60,1,68,2016-01-25T15:45,2016-01-25T17:30-05:00,543,120,21
1288,730,DCA,443,RSETozIzLjLQdvO1tO9iRU07P,661.60,1,68,2016-01-25T10:15,2016-01-25T12:05-05:00,513,120,21
1289,702,IAD,558,0FYkDuZ1Gh6TlvJMkNtn19078,661.60,1,40,2016-01-25T14:15,2016-01-25T17:10-05:00,563,120,53
1290,702,IAD,588,0FYkDuZ1Gh6TlvJMkNtn1907F,661.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,588,120,57
1291,702,IAD,575,0FYkDuZ1Gh6TlvJMkNtn1907A,661.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,577,120,52
1292,702,IAD,488,0FYkDuZ1Gh6TlvJMkNtn1906l,661.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,493,120,52
1293,702,IAD,546,0FYkDuZ1Gh6TlvJMkNtn19070,661.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,546,120,57
1294,260,IAD,821,0FYkDuZ1Gh6TlvJMkNtn19027,219.60,1,40,2016-01-25T06:30,2016-01-25T09:30-05:00,821,120,52
1295,276,IAD,681,0FYkDuZ1Gh6TlvJMkNtn1901O,235.60,1,40,2016-01-25T10:00,2016-01-25T12:52-05:00,689,120,52
1296,276,IAD,813,0FYkDuZ1Gh6TlvJMkNtn1902R,235.60,1,40,2016-01-25T10:00,2016-01-25T12:52-05:00,821,120,52
1297,276,IAD,772,0FYkDuZ1Gh6TlvJMkNtn19020,235.60,1,40,2016-01-25T05:30,2016-01-25T08:28-05:00,774,120,52
1298,276,IAD,655,0FYkDuZ1Gh6TlvJMkNtn1901H,235.60,1,40,2016-01-25T10:00,2016-01-25T12:52-05:00,663,120,52
1299,276,IAD,772,0FYkDuZ1Gh6TlvJMkNtn1901z,235.60,1,40,2016-01-25T05:30,2016-01-25T08:28-05:00,774,120,52
1300,276,IAD,675,0FYkDuZ1Gh6TlvJMkNtn1901N,235.60,1,40,2016-01-25T10:00,2016-01-25T12:52-05:00,683,120,52
1301,276,IAD,702,0FYkDuZ1Gh6TlvJMkNtn1901T,235.60,1,40,2016-01-25T05:30,2016-01-25T08:28-05:00,704,120,52
1302,279,IAD,802,0FYkDuZ1Gh6TlvJMkNtn1902M,238.60,1,40,2016-01-25T09:30,2016-01-25T12:40-05:00,792,120,57
1303,350,IAD,687,0FYkDuZ1Gh6TlvJMkNtn1902q,309.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,682,120,52
1304,350,IAD,816,0FYkDuZ1Gh6TlvJMkNtn19044,309.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,811,120,52
1305,350,IAD,743,0FYkDuZ1Gh6TlvJMkNtn1903R,309.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,738,120,52
1306,350,IAD,816,0FYkDuZ1Gh6TlvJMkNtn19046,309.60,1,40,2016-01-25T05:15,2016-01-25T08:18-05:00,813,120,52
1307,350,IAD,763,0FYkDuZ1Gh6TlvJMkNtn1903d,309.60,1,40,2016-01-25T05:15,2016-01-25T08:18-05:00,760,120,52
1308,350,IAD,763,0FYkDuZ1Gh6TlvJMkNtn1903b,309.60,1,40,2016-01-25T05:15,2016-01-25T08:18-05:00,760,120,52
1309,423,IAD,733,0FYkDuZ1Gh6TlvJMkNtn1904r,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52
1310,427,IAD,833,0FYkDuZ1Gh6TlvJMkNtn1900R,385.93,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57
1311,427,IAD,833,0FYkDuZ1Gh6TlvJMkNtn1900Q,385.93,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57
