id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration
859,321.01,717,DCA,RSETozIzLjLQdvO1tO9iRU01S,252.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,620,75,22
860,322.57,734,DCA,RSETozIzLjLQdvO1tO9iRU00P,254.16,68.00,0.41,2016-01-25T12:15,2016-01-25T13:59-05:00,638,75,21
861,323.02,822,DCA,RSETozIzLjLQdvO1tO9iRU00R,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,726,75,21
862,323.02,957,DCA,RSETozIzLjLQdvO1tO9iRU03C,254.61,68.00,0.41,2016-01-25T11:30,2016-01-25T13:15-05:00,860,75,22
863,323.02,960,DCA,RSETozIzLjLQdvO1tO9iRU03E,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,863,75,22
864,323.02,887,DCA,RSETozIzLjLQdvO1tO9iRU00S,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,790,75,22
865,323.02,960,DCA,RSETozIzLjLQdvO1tO9iRU03D,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,863,75,22
866,323.02,895,DCA,RSETozIzLjLQdvO1tO9iRU00U,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,799,75,21
867,326.01,884,DCA,RSETozIzLjLQdvO1tO9iRU02S,257.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,783,75,26
868,343.01,846,DCA,RSETozIzLjLQdvO1tO9iRU00T,274.60,68.00,0.41,2016-01-25T04:30,2016-01-25T06:06-05:00,750,75,21
869,343.01,776,DCA,RSETozIzLjLQdvO1tO9iRU021,274.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,680,75,21
870,343.01,916,DCA,RSETozIzLjLQdvO1tO9iRU03J,274.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,820,75,21
871,346.01,942,DCA,RSETozIzLjLQdvO1tO9iRU03h,277.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21
872,346.01,891,DCA,RSETozIzLjLQdvO1tO9iRU032,277.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,794,75,22
873,346.01,1002,DCA,RSETozIzLjLQdvO1tO9iRU04R,277.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,906,75,21
874,346.01,771,DCA,RSETozIzLjLQdvO1tO9iRU023,277.60,68.00,0.41,2016-01-25T14:00,2016-01-25T15:45-05:00,674,75,22
875,346.01,833,DCA,RSETozIzLjLQdvO1tO9iRU02O,277.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,732,75,26
876,346.01,830,DCA,RSETozIzLjLQdvO1tO9iRU02R,277.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,734,75,21
877,347.01,851,DCA,RSETozIzLjLQdvO1tO9iRU02b,278.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,755,75,21
878,347.01,956,DCA,RSETozIzLjLQdvO1tO9iRU03y,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21
879,347.01,956,DCA,RSETozIzLjLQdvO1tO9iRU03z,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21
880,347.01,881,DCA,RSETozIzLjLQdvO1tO9iRU02w,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21
881,347.01,821,DCA,RSETozIzLjLQdvO1tO9iRU02J,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21
882,347.01,896,DCA,RSETozIzLjLQdvO1tO9iRU037,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21
883,347.01,821,DCA,RSETozIzLjLQdvO1tO9iRU02I,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21
884,347.01,776,DCA,RSETozIzLjLQdvO1tO9iRU026,278.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,680,75,21
885,348.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02F,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,714,75,21
886,348.01,811,DCA,RSETozIzLjLQdvO1tO9iRU05Z,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,715,75,21
887,348.01,871,DCA,RSETozIzLjLQdvO1tO9iRU068,279.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,775,75,21
888,348.01,915,DCA,RSETozIzLjLQdvO1tO9iRU06R,279.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,819,75,21
889,348.01,953,DCA,RSETozIzLjLQdvO1tO9iRU06l,279.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,857,75,21
890,348.01,856,DCA,RSETozIzLjLQdvO1tO9iRU05x,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,759,75,22
891,348.01,894,DCA,RSETozIzLjLQdvO1tO9iRU06K,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,797,75,22
892,348.01,914,DCA,RSETozIzLjLQdvO1tO9iRU06Q,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,817,75,22
893,348.01,870,DCA,RSETozIzLjLQdvO1tO9iRU02m,279.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,774,75,21
894,348.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02E,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,714,75,21
895,353.01,746,DCA,RSETozIzLjLQdvO1tO9iRU01y,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,650,75,21
896,353.01,815,DCA,RSETozIzLjLQdvO1tO9iRU02T,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,719,75,21
897,368.01,652,DCA,RSETozIzLjLQdvO1tO9iRU014,299.60,68.00,0.41,2016-01-25T14:00,2016-01-25T15:45-05:00,555,75,22
898,353.01,794,DCA,RSETozIzLjLQdvO1tO9iRU02D,284.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,693,75,26
899,353.01,888,DCA,RSETozIzLjLQdvO1tO9iRU03F,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,792,75,21
900,353.01,882,DCA,RSETozIzLjLQdvO1tO9iRU03B,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,786,75,21
901,356.01,824,DCA,RSETozIzLjLQdvO1tO9iRU05p,287.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,728,75,21
902,356.01,733,DCA,RSETozIzLjLQdvO1tO9iRU04z,287.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,636,75,22
903,365.01,946,DCA,RSETozIzLjLQdvO1tO9iRU04G,296.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,850,75,21
904,365.01,781,DCA,RSETozIzLjLQdvO1tO9iRU02M,296.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,685,75,21
905,365.01,841,DCA,RSETozIzLjLQdvO1tO9iRU030,296.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,745,75,21
906,365.01,901,DCA,RSETozIzLjLQdvO1tO9iRU03q,296.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,805,75,21
907,366.01,806,DCA,RSETozIzLjLQdvO1tO9iRU01h,297.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,710,75,21
908,366.01,731,DCA,RSETozIzLjLQdvO1tO9iRU01H,297.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,635,75,21
909,370.01,872,DCA,RSETozIzLjLQdvO1tO9iRU03S,301.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,776,75,21
910,370.01,831,DCA,RSETozIzLjLQdvO1tO9iRU031,301.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,735,75,21
911,370.01,819,DCA,RSETozIzLjLQdvO1tO9iRU02r,301.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,723,75,21
912,370.01,951,DCA,RSETozIzLjLQdvO1tO9iRU04f,301.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,855,75,21
913,370.01,702,DCA,RSETozIzLjLQdvO1tO9iRU00h,301.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:43-05:00,605,75,22
914,370.01,771,DCA,RSETozIzLjLQdvO1tO9iRU02P,301.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,675,75,21
915,370.01,796,DCA,RSETozIzLjLQdvO1tO9iRU02d,301.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,700,75,21
916,370.01,826,DCA,RSETozIzLjLQdvO1tO9iRU02x,301.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,730,75,21
917,370.01,666,DCA,RSETozIzLjLQdvO1tO9iRU01o,301.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,570,75,21
918,370.01,901,DCA,RSETozIzLjLQdvO1tO9iRU040,301.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,805,75,21
919,370.01,807,DCA,RSETozIzLjLQdvO1tO9iRU02h,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,711,75,21
920,370.01,841,DCA,RSETozIzLjLQdvO1tO9iRU039,301.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,745,75,21
921,370.01,888,DCA,RSETozIzLjLQdvO1tO9iRU03p,301.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,791,75,22
922,370.01,886,DCA,RSETozIzLjLQdvO1tO9iRU03l,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,790,75,21
923,370.01,707,DCA,RSETozIzLjLQdvO1tO9iRU01z,301.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,610,75,22
924,370.01,886,DCA,RSETozIzLjLQdvO1tO9iRU03k,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,790,75,21
925,370.01,876,DCA,RSETozIzLjLQdvO1tO9iRU03Y,301.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21
926,370.01,766,DCA,RSETozIzLjLQdvO1tO9iRU02K,301.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,670,75,21
927,370.01,797,DCA,RSETozIzLjLQdvO1tO9iRU02e,301.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21
928,370.01,807,DCA,RSETozIzLjLQdvO1tO9iRU02i,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,711,75,21
929,370.01,888,DCA,RSETozIzLjLQdvO1tO9iRU03o,301.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,791,75,22
930,370.01,886,DCA,RSETozIzLjLQdvO1tO9iRU03j,301.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,790,75,21
931,370.01,711,DCA,RSETozIzLjLQdvO1tO9iRU020,301.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,615,75,21
932,370.01,760,DCA,RSETozIzLjLQdvO1tO9iRU02G,301.60,68.00,0.41,2016-01-25T14:00,2016-01-25T15:45-05:00,663,75,22
933,370.01,961,DCA,RSETozIzLjLQdvO1tO9iRU04q,301.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,865,75,21
934,371.01,872,DCA,RSETozIzLjLQdvO1tO9iRU06Y,302.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,775,75,22
935,375.01,875,DCA,RSETozIzLjLQdvO1tO9iRU06c,306.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,779,75,21
936,375.01,863,DCA,RSETozIzLjLQdvO1tO9iRU06b,306.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,767,75,21
937,375.01,815,DCA,RSETozIzLjLQdvO1tO9iRU06C,306.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,719,75,21
938,375.01,755,DCA,RSETozIzLjLQdvO1tO9iRU05h,306.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,659,75,21
939,389.01,630,DCA,RSETozIzLjLQdvO1tO9iRU018,320.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,534,75,21
940,389.01,644,DCA,RSETozIzLjLQdvO1tO9iRU00f,320.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:45-05:00,547,75,22
941,389.01,678,DCA,RSETozIzLjLQdvO1tO9iRU01I,320.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,582,75,21
942,389.01,723,DCA,RSETozIzLjLQdvO1tO9iRU01T,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,622,75,26
943,389.01,729,DCA,RSETozIzLjLQdvO1tO9iRU01b,320.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,633,75,21
944,389.01,606,DCA,RSETozIzLjLQdvO1tO9iRU00q,320.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,510,75,21
945,389.01,604,DCA,RSETozIzLjLQdvO1tO9iRU012,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,503,75,26
946,389.01,618,DCA,RSETozIzLjLQdvO1tO9iRU015,320.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,522,75,21
947,389.01,573,DCA,RSETozIzLjLQdvO1tO9iRU00z,320.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,476,75,22
948,390.01,824,DCA,RSETozIzLjLQdvO1tO9iRU06X,321.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,728,75,21
949,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06p,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21
950,390.01,730,DCA,RSETozIzLjLQdvO1tO9iRU044,321.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,633,75,22
951,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06q,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21
952,390.01,764,DCA,RSETozIzLjLQdvO1tO9iRU061,321.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,668,75,21
953,390.01,929,DCA,RSETozIzLjLQdvO1tO9iRU07D,321.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,833,75,21
954,390.01,785,DCA,RSETozIzLjLQdvO1tO9iRU06E,321.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,688,75,22
955,390.01,844,DCA,RSETozIzLjLQdvO1tO9iRU06g,321.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,748,75,21
956,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06o,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21
957,390.01,904,DCA,RSETozIzLjLQdvO1tO9iRU075,321.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,808,75,21
958,391.01,849,DCA,RSETozIzLjLQdvO1tO9iRU06k,322.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,753,75,21
959,391.01,802,DCA,RSETozIzLjLQdvO1tO9iRU07Y,322.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,706,75,21
960,391.01,857,DCA,RSETozIzLjLQdvO1tO9iRU043,322.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,761,75,21
961,391.01,789,DCA,RSETozIzLjLQdvO1tO9iRU06J,322.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,693,75,21
962,396.01,853,DCA,RSETozIzLjLQdvO1tO9iRU046,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,757,75,21
963,396.01,876,DCA,RSETozIzLjLQdvO1tO9iRU04M,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,780,75,21
964,396.01,837,DCA,RSETozIzLjLQdvO1tO9iRU03w,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,741,75,21
965,396.01,1018,DCA,RSETozIzLjLQdvO1tO9iRU05r,327.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,922,75,21
966,396.01,928,DCA,RSETozIzLjLQdvO1tO9iRU053,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,832,75,21
967,396.01,942,DCA,RSETozIzLjLQdvO1tO9iRU057,327.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21
968,400.01,891,DCA,RSETozIzLjLQdvO1tO9iRU078,331.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,790,75,26
969,396.01,913,DCA,RSETozIzLjLQdvO1tO9iRU04v,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,817,75,21
970,396.01,825,DCA,RSETozIzLjLQdvO1tO9iRU03n,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,728,75,22
971,396.01,891,DCA,RSETozIzLjLQdvO1tO9iRU04i,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,794,75,22
972,397.01,896,DCA,RSETozIzLjLQdvO1tO9iRU04o,328.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21
973,397.01,851,DCA,RSETozIzLjLQdvO1tO9iRU04A,328.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,755,75,21
974,397.01,851,DCA,RSETozIzLjLQdvO1tO9iRU049,328.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,755,75,21
975,397.01,821,DCA,RSETozIzLjLQdvO1tO9iRU03i,328.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21
976,397.01,881,DCA,RSETozIzLjLQdvO1tO9iRU04X,328.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21
977,397.01,776,DCA,RSETozIzLjLQdvO1tO9iRU038,328.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,680,75,21
978,397.01,716,DCA,RSETozIzLjLQdvO1tO9iRU02X,328.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,620,75,21
979,397.01,731,DCA,RSETozIzLjLQdvO1tO9iRU02c,328.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,635,75,21
980,397.01,791,DCA,RSETozIzLjLQdvO1tO9iRU03L,328.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,695,75,21
981,397.01,791,DCA,RSETozIzLjLQdvO1tO9iRU03M,328.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,695,75,21
982,397.01,956,DCA,RSETozIzLjLQdvO1tO9iRU05O,328.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21
983,397.01,896,DCA,RSETozIzLjLQdvO1tO9iRU04p,328.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21
984,397.01,881,DCA,RSETozIzLjLQdvO1tO9iRU04Y,328.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21
985,415.01,920,DCA,RSETozIzLjLQdvO1tO9iRU07O,346.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,824,75,21
986,425.01,814,DCA,RSETozIzLjLQdvO1tO9iRU071,356.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,718,75,21
987,429.01,832,DCA,RSETozIzLjLQdvO1tO9iRU04s,360.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,731,75,26
988,429.01,968,DCA,RSETozIzLjLQdvO1tO9iRU069,360.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,872,75,21
989,429.01,832,DCA,RSETozIzLjLQdvO1tO9iRU04r,360.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,731,75,26
990,430.01,824,DCA,RSETozIzLjLQdvO1tO9iRU07B,361.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,728,75,21
991,438.01,916,DCA,RSETozIzLjLQdvO1tO9iRU07c,369.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,820,75,21
992,438.01,915,DCA,RSETozIzLjLQdvO1tO9iRU07b,369.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,819,75,21
993,438.01,953,DCA,RSETozIzLjLQdvO1tO9iRU07l,369.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,857,75,21
994,438.01,856,DCA,RSETozIzLjLQdvO1tO9iRU07L,369.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,760,75,21
995,439.01,883,DCA,RSETozIzLjLQdvO1tO9iRU05a,370.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,787,75,21
996,439.01,888,DCA,RSETozIzLjLQdvO1tO9iRU05f,370.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,792,75,21
997,439.01,852,DCA,RSETozIzLjLQdvO1tO9iRU05J,370.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,756,75,21
998,439.01,839,DCA,RSETozIzLjLQdvO1tO9iRU059,370.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,743,75,21
999,439.01,867,DCA,RSETozIzLjLQdvO1tO9iRU05S,370.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,771,75,21
1000,444.01,917,DCA,RSETozIzLjLQdvO1tO9iRU07e,375.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,816,75,26
1001,444.01,847,DCA,RSETozIzLjLQdvO1tO9iRU07N,375.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,751,75,21
1002,446.01,942,DCA,RSETozIzLjLQdvO1tO9iRU06H,377.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21
1003,446.01,889,DCA,RSETozIzLjLQdvO1tO9iRU05l,377.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,793,75,21
1004,446.01,926,DCA,RSETozIzLjLQdvO1tO9iRU067,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,825,75,26
1005,446.01,919,DCA,RSETozIzLjLQdvO1tO9iRU063,377.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,823,75,21
1006,446.01,783,DCA,RSETozIzLjLQdvO1tO9iRU04n,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,682,75,26
1007,446.01,926,DCA,RSETozIzLjLQdvO1tO9iRU066,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,825,75,26
1008,446.01,836,DCA,RSETozIzLjLQdvO1tO9iRU05L,377.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,740,75,21
1009,446.01,919,DCA,RSETozIzLjLQdvO1tO9iRU064,377.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,823,75,21
1010,401.01,872,DCA,RSETozIzLjLQdvO1tO9iRU04a,332.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,776,75,21
1011,401.01,951,DCA,RSETozIzLjLQdvO1tO9iRU05P,332.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,855,75,21
1012,402.01,871,DCA,RSETozIzLjLQdvO1tO9iRU072,333.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,775,75,21
1013,404.01,847,DCA,RSETozIzLjLQdvO1tO9iRU06v,335.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,751,75,21
1014,405.01,757,DCA,RSETozIzLjLQdvO1tO9iRU00V,336.60,68.00,0.41,2016-01-25T13:15,2016-01-25T14:55-05:00,661,75,21
1015,413.01,751,DCA,RSETozIzLjLQdvO1tO9iRU00Q,344.60,68.00,0.41,2016-01-25T06:15,2016-01-25T08:00-05:00,655,75,21
1016,414.01,911,DCA,RSETozIzLjLQdvO1tO9iRU07K,345.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,815,75,21
1017,417.01,926,DCA,RSETozIzLjLQdvO1tO9iRU00W,348.60,68.00,0.41,2016-01-25T06:15,2016-01-25T08:00-05:00,830,75,21
1018,420.01,904,DCA,RSETozIzLjLQdvO1tO9iRU07M,351.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,808,75,21
1019,420.01,929,DCA,RSETozIzLjLQdvO1tO9iRU07U,351.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,833,75,21
1020,420.01,869,DCA,RSETozIzLjLQdvO1tO9iRU07E,351.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21
1021,421.01,861,DCA,RSETozIzLjLQdvO1tO9iRU04y,352.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,765,75,21
1022,421.01,800,DCA,RSETozIzLjLQdvO1tO9iRU04B,352.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,704,75,21
1023,421.01,800,DCA,RSETozIzLjLQdvO1tO9iRU04C,352.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,704,75,21
1024,424.01,798,DCA,RSETozIzLjLQdvO1tO9iRU04D,355.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,702,75,21
1025,424.01,738,DCA,RSETozIzLjLQdvO1tO9iRU03N,355.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,642,75,21
1026,424.01,679,DCA,RSETozIzLjLQdvO1tO9iRU02j,355.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,582,75,22
1027,428.01,770,DCA,RSETozIzLjLQdvO1tO9iRU045,359.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,674,75,21
1028,428.01,935,DCA,RSETozIzLjLQdvO1tO9iRU05m,359.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,839,75,21
1029,428.01,830,DCA,RSETozIzLjLQdvO1tO9iRU04t,359.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,734,75,21
1030,428.01,890,DCA,RSETozIzLjLQdvO1tO9iRU05R,359.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,794,75,21
1031,441.01,666,DCA,RSETozIzLjLQdvO1tO9iRU00r,372.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,570,75,21
1032,447.01,896,DCA,RSETozIzLjLQdvO1tO9iRU05s,378.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21
1033,447.01,896,DCA,RSETozIzLjLQdvO1tO9iRU05t,378.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21
1034,452.01,716,DCA,RSETozIzLjLQdvO1tO9iRU06n,383.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,620,75,21
